Layer_enc,Cell_enc,BTS_enc,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,Overload_Flag,LTE_PDCCH_CCE_Load_pct,LTE_CFI3_Share_pct,LTE_CceAgg_1,LTE_CceAgg_2,LTE_CceAgg_4,LTE_CceAgg_8,PDCCH_Adm_Rej_Count,LTE_Max_RRC_CU,LTE_Active_UL_Users_TTI,SR_Fail_Ratio,PUCCH_SR_Cong_Count,DL_UL_Vol_Ratio,PRB_Total,Lat,Lon,Azimuth,PCI,EARFCN,TAC,Total_DataVol_GB,LTE_Avg_RRC_CU,LTE_Cell_THP_DL_Mbps,LTE_PrbUtil_DL_pct
1,22,7,1,5,3,10,0,0,35.47,77.48,7569909,3775237,1981600,475073,79,218.6,80.7,0.0198,596,5.253871658343641,127.70000000000002,14.716365,-17.427395,208,182,6300,2001,30.0231,166.1,5.859,74.93
1,26,8,1,5,3,10,0,0,37.81,73.66,8392808,3910661,2045853,486297,73,205.0,86.9,0.0181,586,5.050273773494945,129.16,14.730851,-17.42687,313,38,300,2001,30.0228,161.6,6.138,77.52
2,26,8,1,5,3,10,0,0,24.14,54.6,7786366,3895175,2111206,470617,50,89.6,34.5,0.0121,351,5.172681470399889,86.17,14.730851,-17.42687,313,336,6300,2001,19.5681,72.9,8.62,50.39
1,25,8,1,5,3,10,0,0,36.87,72.09,8063150,4205989,1972957,473969,78,209.6,80.9,0.0186,537,5.201655019965618,125.72,14.730851,-17.42687,232,46,6300,2001,28.8683,168.4,6.201,71.76
0,25,8,1,5,3,10,0,0,29.03,63.82,7553515,4024556,1985162,520350,60,150.1,57.1,0.0166,461,5.410261627059921,107.46000000000001,14.730851,-17.42687,232,221,1650,2001,25.0127,114.1,7.317,62.99
2,25,8,1,5,3,10,0,0,22.73,51.02,8392097,3984673,1991911,515634,49,87.6,37.4,0.0127,365,5.374533436580329,79.58,14.730851,-17.42687,232,122,1650,2001,18.9819,69.7,9.258,46.47
1,24,8,1,5,3,10,0,0,37.38,79.93,7688118,4082927,1932921,483092,73,203.1,87.3,0.0197,578,4.975646191505174,129.78,14.730851,-17.42687,0,72,1650,2001,30.1729,153.3,5.924,77.17
0,24,8,1,5,3,10,0,0,29.69,67.09,8050555,3938643,2038800,478473,62,147.0,58.1,0.0168,472,4.820514125743961,108.44,14.730851,-17.42687,0,367,300,2001,24.3955,113.8,7.276,64.08
2,24,8,1,5,3,10,0,0,24.56,53.18,7876608,3853679,1997454,514498,49,91.9,36.8,0.0122,362,4.844206741238531,86.34,14.730851,-17.42687,0,285,300,2001,18.6565,67.7,8.616,50.99
1,23,7,1,5,3,10,0,0,36.45,76.39,8005288,3829157,2029759,486418,72,208.0,86.8,0.018,564,4.880307087460659,125.02000000000001,14.716365,-17.427395,352,230,6300,2001,27.5959,159.2,5.877,70.87
0,23,7,1,5,3,10,0,0,29.87,63.57,8286361,3916601,1951852,483950,62,148.4,57.2,0.0156,502,4.855660694677266,109.44,14.716365,-17.427395,352,424,1650,2001,23.7101,120.2,7.627,62.53
0,26,8,1,5,3,10,0,0,29.44,66.54,8091404,3832226,2112338,496802,62,150.5,62.2,0.0166,489,5.112296934416978,101.97999999999999,14.730851,-17.42687,313,175,6300,2001,24.1329,120.1,7.107,59.9
2,15,5,1,5,3,10,0,0,23.29,56.21,7745574,4098338,2076110,502785,46,88.4,36.9,0.0119,383,5.135921579666663,85.67,14.695796,-17.46843,68,127,300,2001,18.3062,70.7,9.172,50.88
2,7,2,1,5,3,10,0,0,23.63,54.03,7853385,4038624,1913407,496642,49,87.3,36.9,0.0125,373,4.9586419112946,83.89,14.679119,-17.472514,150,399,300,2001,19.2556,73.0,8.345,50.86
0,14,4,1,5,3,10,0,0,31.72,67.34,8080421,4217066,1890181,485919,63,154.9,57.5,0.0162,485,4.899001755687258,106.0,14.741199,-17.462393,281,232,300,2001,25.3665,121.4,6.852,60.47
2,6,2,1,5,3,10,0,0,23.1,51.1,8097031,4098681,2045217,492473,48,84.5,34.7,0.0118,349,4.720057371796979,81.86,14.679119,-17.472514,117,293,300,2001,18.3981,72.1,9.254,48.64
1,5,1,1,5,3,10,0,0,36.43,78.6,7561989,3819041,2014074,490590,77,217.7,82.9,0.0194,554,5.379335778870288,124.94,14.734633,-17.444613,251,325,300,2001,29.1136,166.8,5.667,73.98
0,5,1,1,5,3,10,0,0,29.14,65.42,7860580,4212028,2040457,510720,65,142.1,63.4,0.0164,506,4.951402662030896,105.49000000000001,14.734633,-17.444613,251,100,6300,2001,24.723,119.7,6.889,59.74
2,5,1,1,5,3,10,0,0,24.61,56.13,8205471,4051794,1954249,519427,51,83.0,33.4,0.012,350,4.789434676719668,81.28999999999999,14.734633,-17.444613,251,109,1650,2001,18.802,70.0,8.575,47.65
1,4,1,1,5,3,10,0,0,34.4,74.6,7845306,4145241,2017291,500760,79,206.4,84.8,0.0181,559,5.178027185363749,120.47,14.734633,-17.444613,175,473,1650,2001,28.4651,154.9,5.663,69.98
0,4,1,1,5,3,10,0,0,31.58,65.42,8006015,4064369,1897023,485263,64,142.8,58.8,0.0171,474,4.934979583872239,110.56,14.734633,-17.444613,175,428,300,2001,24.7039,112.7,7.206,63.75
2,4,1,1,5,3,10,0,0,24.53,52.81,8068901,4008374,1983302,489016,51,89.4,35.1,0.0125,376,5.2001016992628735,84.72,14.734633,-17.444613,175,439,6300,2001,19.3135,72.1,8.383,50.07
1,3,1,1,5,3,10,0,0,37.85,73.61,8338173,4080546,2022373,523538,72,202.5,78.9,0.0192,603,4.909968734934773,123.85,14.734633,-17.444613,110,486,6300,2001,27.386,168.8,5.874,70.08
0,3,1,1,5,3,10,0,0,31.62,64.97,8292710,3768643,2111074,513600,67,147.0,57.6,0.0165,486,5.545089364470534,109.4,14.734633,-17.444613,110,317,1650,2001,25.3485,123.1,7.027,66.09
2,3,1,1,5,3,10,0,0,24.28,53.61,8158385,3884937,2097726,510243,47,87.7,36.9,0.0124,365,5.108723527351553,85.18,14.734633,-17.444613,110,116,300,2001,19.0094,68.5,8.975,49.7
1,2,0,1,5,3,10,0,0,36.68,72.55,7641214,4084565,1958024,511179,73,217.9,87.0,0.0185,579,4.874143873620854,130.43,14.74571,-17.452823,350,191,1650,2001,27.5845,157.7,5.913,78.36
0,2,0,1,5,3,10,0,0,30.58,69.15,8308771,3980447,1965871,499652,63,145.1,62.8,0.0154,469,4.902024108734182,107.11,14.74571,-17.452823,350,451,300,2001,25.1039,120.8,7.493,61.58
2,2,0,1,5,3,10,0,0,24.78,51.09,7921050,4232372,2040300,508080,51,87.5,33.3,0.0124,371,4.593318511421521,83.4,14.74571,-17.452823,350,298,6300,2001,18.2088,66.1,8.372,48.2
1,1,0,1,5,3,10,0,0,37.9,74.82,8031707,3835818,2047015,517595,79,219.2,88.5,0.0182,549,4.8926168755250705,127.28999999999999,14.74571,-17.452823,208,434,300,2001,29.7364,158.7,6.076,73.17
0,1,0,1,5,3,10,0,0,32.47,69.79,8261131,3773040,1895649,497835,64,151.0,61.5,0.0168,477,4.898689093171244,105.64,14.74571,-17.452823,208,483,1650,2001,23.4951,112.2,7.546,62.62
2,1,0,1,5,3,10,0,0,23.36,53.3,7915294,4072467,2010903,473736,51,87.9,36.5,0.0119,359,4.625247392874895,84.53,14.74571,-17.452823,208,387,300,2001,17.9225,65.2,8.46,49.14
1,0,0,1,5,3,10,0,0,36.57,74.21,7855526,3814765,1916299,483519,79,210.5,79.7,0.0198,585,5.097998157935066,130.32,14.74571,-17.452823,17,461,1650,2001,28.3294,163.5,5.802,78.3
0,0,0,1,5,3,10,0,0,32.18,69.72,7653675,4015561,1978662,490840,60,154.0,60.8,0.017,458,5.406183186205203,101.61,14.74571,-17.452823,17,113,1650,2001,25.2487,124.3,6.841,59.68
1,14,4,1,5,3,10,0,0,35.12,80.89,8294788,3853715,1962882,490136,79,214.0,84.2,0.02,569,4.678493300013348,131.01,14.741199,-17.462393,281,315,300,2001,28.5705,167.5,6.324,77.32
0,6,2,1,5,3,10,0,0,32.48,62.75,7955841,4090371,1913732,499135,64,159.4,57.1,0.0152,477,5.005310930037787,104.53999999999999,14.679119,-17.472514,117,475,300,2001,24.8009,116.1,7.37,60.85
1,6,2,1,5,3,10,0,0,36.55,75.49,8313639,4232326,1949217,527668,74,205.0,80.1,0.0191,572,5.086996162160605,128.63,14.679119,-17.472514,117,296,6300,2001,27.4525,163.8,5.743,77.55
2,0,0,1,5,3,10,0,0,24.21,54.23,7672551,4052908,1912484,515082,52,83.7,34.4,0.012,359,4.643078933904571,83.2,14.74571,-17.452823,17,457,6300,2001,18.1787,65.2,9.054,49.49
0,7,2,1,5,3,10,0,0,30.81,68.87,8355170,3822713,2069722,477489,62,157.8,57.9,0.0161,512,5.260941928446895,111.25,14.679119,-17.472514,150,462,6300,2001,24.5293,124.1,6.981,64.66
1,13,4,1,5,3,10,0,0,37.27,74.5,8148464,3832765,2090211,502345,75,197.4,86.3,0.0179,564,5.08593637119665,127.02,14.741199,-17.462393,156,466,1650,2001,27.6089,155.7,6.245,75.82
0,13,4,1,5,3,10,0,0,32.14,66.34,8428598,4188427,1980667,516821,64,145.7,58.1,0.0158,505,5.359984395110908,105.12,14.741199,-17.462393,156,118,1650,2001,25.1755,119.1,7.231,61.87
2,13,4,1,5,3,10,0,0,23.65,55.9,7864235,4075182,1937695,481495,47,88.4,33.4,0.0117,356,5.237169329878509,81.86,14.741199,-17.462393,156,337,300,2001,19.085,66.6,8.895,46.73
1,12,4,1,5,3,10,0,0,37.09,77.99,7611583,3965776,1887000,498853,72,203.7,87.8,0.0201,538,5.310247252790257,128.32,14.741199,-17.462393,1,93,300,2001,28.4007,161.0,6.117,77.19
0,12,4,1,5,3,10,0,0,30.76,68.27,8458215,4123508,1918801,498614,62,153.6,58.0,0.0163,500,4.907145854035012,113.24,14.741199,-17.462393,1,309,1650,2001,24.2752,120.1,7.47,66.46
2,12,4,1,5,3,10,0,0,24.82,51.29,8281417,4169816,1938074,527637,52,93.5,37.4,0.0125,359,5.209332419015681,82.28,14.741199,-17.462393,1,331,1650,2001,19.2022,70.6,8.755,50.15
1,11,3,1,5,3,10,0,0,34.57,80.7,7527527,4062842,1987441,478056,76,202.5,85.4,0.018,554,4.831892266534909,123.75999999999999,14.732595,-17.505634,247,169,6300,2001,28.4658,163.0,5.998,70.21
0,11,3,1,5,3,10,0,0,32.39,63.66,7592580,3935526,1934091,481749,65,156.1,57.8,0.0168,492,4.857212552183098,110.35,14.732595,-17.505634,247,294,1650,2001,23.7676,118.9,7.6,63.32
2,11,3,1,5,3,10,0,0,23.88,55.03,8455226,4166589,1885662,523913,51,87.9,34.5,0.0117,358,4.910316299967906,78.94,14.732595,-17.505634,247,382,1650,2001,17.8526,68.0,8.652,47.01
2,14,4,1,5,3,10,0,0,22.69,51.97,8156525,4116110,2083622,495357,48,90.6,34.0,0.0122,388,5.296559351048982,85.75999999999999,14.741199,-17.462393,281,245,1650,2001,18.5278,71.5,8.528,50.86
0,10,3,1,5,3,10,0,0,31.47,63.0,7711246,4187303,1948978,492067,61,151.3,62.8,0.0152,477,4.728495106701479,107.37,14.732595,-17.505634,219,394,6300,2001,23.7837,114.5,7.424,62.19
2,10,3,1,5,3,10,0,0,22.65,52.69,7873958,3937510,1892565,516054,51,92.0,36.0,0.0123,387,5.12133916249986,81.61,14.732595,-17.505634,219,315,300,2001,18.1315,66.5,9.296,47.92
1,9,3,1,5,3,10,0,0,36.07,73.44,7892142,4063701,2048925,470261,77,213.2,86.2,0.02,583,5.324897638707546,125.43,14.732595,-17.505634,44,466,300,2001,29.5679,172.1,5.931,75.76
0,9,3,1,5,3,10,0,0,29.02,62.56,7785122,4099348,1895045,520360,62,155.4,57.5,0.0159,471,4.864762540012751,104.82,14.732595,-17.505634,44,380,1650,2001,23.8258,115.2,7.432,63.07
2,9,3,1,5,3,10,0,0,23.71,54.59,8119792,3794452,2043828,484515,51,91.5,35.4,0.0118,382,4.755532806009617,81.85,14.732595,-17.505634,44,273,1650,2001,18.1979,69.3,8.414,47.87
1,8,2,1,5,3,10,0,0,34.15,74.49,7589985,3953379,1950869,483943,78,219.8,87.7,0.0186,568,4.920581611008228,130.04,14.679119,-17.472514,340,439,300,2001,29.822,161.2,5.714,75.94
0,8,2,1,5,3,10,0,0,31.27,66.43,8255471,4166042,2027264,475316,61,149.3,57.3,0.0159,461,4.912499425130004,110.78,14.679119,-17.472514,340,39,300,2001,24.9678,116.5,7.425,65.02
2,8,2,1,5,3,10,0,0,23.99,52.32,8213798,4092415,1912264,487963,51,86.0,37.3,0.0116,392,4.973646044463195,80.03,14.679119,-17.472514,340,65,300,2001,19.4353,66.5,8.947,48.03
1,7,2,1,5,3,10,0,0,36.43,78.93,8350954,4230754,1977820,519651,76,220.4,79.7,0.0198,565,4.781468413324373,126.35,14.679119,-17.472514,150,202,1650,2001,28.85,157.2,6.209,74.03
1,10,3,1,5,3,10,0,0,38.11,79.01,8018270,4085220,1954847,516439,76,220.9,78.8,0.0196,591,5.202501071827285,122.96000000000001,14.732595,-17.505634,219,211,1650,2001,27.9465,155.7,6.042,73.78
1,19,6,2,6,3,10,0,0,37.65,79.07,7812706,3852484,1910977,487871,75,202.2,81.9,0.02,559,4.735644425181877,124.77,14.683547,-17.438945,167,251,6300,2001,28.6682,156.5,6.361,73.83
2,20,6,2,6,3,10,0,0,22.85,50.89,7696929,3778893,1885243,516469,49,89.4,33.3,0.0128,348,5.302301978487352,81.75999999999999,14.683547,-17.438945,327,423,300,2001,19.5467,68.3,9.325,49.44
0,20,6,2,6,3,10,0,0,32.26,70.19,8443576,4004300,1988677,486721,61,152.4,58.8,0.016,513,4.924645839822652,107.39,14.683547,-17.438945,327,263,300,2001,25.211,114.7,7.553,63.85
1,21,7,2,6,3,10,0,0,34.99,80.13,8448064,4219906,1939431,490883,80,207.6,83.9,0.0194,554,4.744309361442068,128.95,14.716365,-17.427395,53,273,1650,2001,27.7077,159.5,5.726,77.36
2,21,7,2,6,3,10,0,0,22.53,51.48,8458358,4169592,1999599,506194,49,90.4,37.4,0.0125,364,4.849549704923873,81.72,14.716365,-17.427395,53,14,300,2001,17.6595,69.0,8.588,47.62
0,21,7,2,6,3,10,0,0,31.83,62.61,7748758,3867703,2001080,485650,65,151.2,63.8,0.0163,505,5.375933422060596,106.61,14.716365,-17.427395,53,273,6300,2001,24.8836,117.0,7.203,61.79
0,19,6,2,6,3,10,0,0,31.78,70.25,8349791,3979306,1994026,493163,66,143.5,60.3,0.0153,487,5.017832928096574,109.18,14.683547,-17.438945,167,471,6300,2001,24.9227,122.9,7.219,63.61
1,20,6,2,6,3,10,0,0,38.12,71.97,8426919,3920741,2017004,524575,78,220.2,80.2,0.0201,572,4.688766019695081,122.00999999999999,14.683547,-17.438945,327,367,6300,2001,27.4576,155.0,5.846,72.35
2,19,6,2,6,3,10,0,0,23.18,53.85,7575096,4039987,2092242,479104,50,87.4,34.9,0.0124,348,4.872968131165068,79.94,14.683547,-17.438945,167,77,1650,2001,18.4927,70.5,8.601,47.33
0,17,5,2,6,3,10,0,0,29.89,64.78,8125539,3978711,1995684,515466,63,158.7,60.3,0.017,490,5.1315591433208185,109.45,14.695796,-17.46843,351,37,6300,2001,23.7444,111.5,7.624,64.5
0,18,6,2,6,3,10,0,0,30.27,70.05,8316383,3824173,2104494,515085,65,148.5,58.8,0.0158,496,4.916690033252228,110.72999999999999,14.683547,-17.438945,109,1,300,2001,24.2286,124.0,7.551,66.11
2,18,6,2,6,3,10,0,0,23.39,53.02,7736757,4055978,1889680,489570,47,93.4,33.8,0.0119,382,5.308988678373147,82.32,14.683547,-17.438945,109,217,1650,2001,18.7372,66.5,9.0,49.65
1,17,5,2,6,3,10,0,0,36.55,73.07,7596526,4087894,2103816,504539,76,215.7,87.4,0.0193,597,5.18346460401428,128.17000000000002,14.695796,-17.46843,351,83,6300,2001,28.6807,161.2,5.731,73.01
2,17,5,2,6,3,10,0,0,24.41,51.71,7633253,3781672,1985095,520639,48,83.4,35.6,0.0125,363,5.370163026925536,77.65,14.695796,-17.46843,351,155,1650,2001,19.1746,68.5,8.894,45.58
1,16,5,2,6,3,10,0,0,36.33,76.67,8231037,3992808,1900496,528347,77,202.4,82.9,0.018,543,5.005849645184306,124.65,14.695796,-17.46843,228,62,300,2001,30.163,162.7,6.002,69.76
0,16,5,2,6,3,10,0,0,30.08,63.21,8018540,3854826,2073241,481146,64,153.9,58.8,0.0163,475,4.888597013743249,107.56,14.695796,-17.46843,228,312,6300,2001,25.1464,116.9,7.324,63.2
2,16,5,2,6,3,10,0,0,22.79,53.43,7570713,4108520,1909112,488166,49,89.4,34.8,0.0125,391,4.827937242541289,84.03999999999999,14.695796,-17.46843,228,414,6300,2001,17.7359,66.1,9.292,48.32
1,15,5,2,6,3,10,0,0,37.7,75.86,7604609,4132863,2083411,480909,72,214.2,85.0,0.0183,550,4.525287948299417,127.15,14.695796,-17.46843,68,47,1650,2001,27.6798,163.7,5.943,72.68
0,22,7,2,6,3,10,0,0,29.11,63.54,7711129,3926954,2028856,502688,62,146.3,59.8,0.0165,468,4.9163123756952105,108.87,14.716365,-17.427395,208,486,300,2001,24.7348,113.7,7.183,66.41
1,18,6,2,6,3,10,0,0,36.72,75.9,8208969,4228776,1970528,518110,79,201.0,80.8,0.0186,587,4.906341614010248,129.41,14.683547,-17.438945,109,96,300,2001,29.6896,171.8,5.939,78.39
1,22,7,2,6,3,10,0,0,37.3,74.78,8343990,4165534,1966322,511234,71,214.1,82.7,0.0186,583,4.985279878561398,124.94,14.716365,-17.427395,208,182,6300,2001,28.2585,153.4,5.708,74.15
2,26,8,2,6,3,10,0,0,23.47,51.03,8395313,3830374,2035022,483972,50,89.3,34.5,0.0123,366,5.258374014516678,82.16999999999999,14.730851,-17.42687,313,336,6300,2001,18.6727,71.0,9.252,49.66
0,23,7,2,6,3,10,0,0,29.33,68.73,8410635,4176497,2049828,476372,66,155.9,61.4,0.0168,488,5.296569294091808,105.83,14.716365,-17.427395,352,424,1650,2001,24.2113,112.3,7.221,62.71
1,29,9,2,6,3,10,0,0,36.6,80.98,8376770,3797740,1959419,484897,74,214.8,80.7,0.0184,555,4.821603946403562,129.63,14.732819,-17.485155,339,213,1650,2001,28.1262,166.6,5.836,75.64
0,29,9,2,6,3,10,0,0,30.49,69.93,8266865,3865825,1919495,494379,66,149.5,57.4,0.0171,494,5.354614847992609,106.19,14.732819,-17.485155,339,17,6300,2001,25.3172,118.0,6.896,63.91
2,29,9,2,6,3,10,0,0,23.41,52.91,7986450,4031608,2100021,518049,50,89.2,34.0,0.0123,359,5.0971297207706066,84.42,14.732819,-17.485155,339,402,1650,2001,18.4069,68.8,8.5,51.03
1,28,9,2,6,3,10,0,0,33.97,74.05,7925779,4104672,1986246,513933,78,211.2,81.0,0.0193,592,4.992938840331859,126.23,14.732819,-17.485155,220,86,6300,2001,29.9005,157.4,5.673,74.26
0,28,9,2,6,3,10,0,0,30.38,64.42,7658539,3804908,1884001,522412,62,155.3,60.4,0.0155,511,5.313920969412459,108.94,14.732819,-17.485155,220,265,1650,2001,25.5794,115.2,7.552,63.97
2,28,9,2,6,3,10,0,0,24.67,54.71,7996873,4164613,1987012,512515,47,86.8,33.5,0.0121,372,5.129464360206661,81.05000000000001,14.732819,-17.485155,220,248,6300,2001,18.8576,70.0,8.358,48.63
1,27,9,2,6,3,10,0,0,34.52,72.83,8458340,4222889,1919294,487965,73,216.9,79.5,0.0186,602,4.682169278989238,128.99,14.732819,-17.485155,21,168,300,2001,28.2199,160.6,6.356,76.72
0,27,9,2,6,3,10,0,0,28.95,64.41,7880308,4060841,1915063,519380,65,149.3,57.6,0.0152,508,5.080143267876396,107.75999999999999,14.732819,-17.485155,21,370,1650,2001,25.4031,119.1,7.332,64.64
2,27,9,2,6,3,10,0,0,22.36,52.78,8269471,4196894,1971880,507838,49,86.3,37.2,0.013,356,4.90986514868328,82.81,14.732819,-17.485155,21,269,300,2001,19.4445,71.0,9.327,49.89
1,26,8,2,6,3,10,0,0,37.49,78.18,7859901,4074793,2008946,510627,77,203.1,83.2,0.0199,574,4.807227894173967,128.03,14.730851,-17.42687,313,38,300,2001,27.5201,154.0,5.801,77.87
0,26,8,2,6,3,10,0,0,31.26,70.08,8390706,3840999,2112398,497173,65,147.4,59.0,0.0154,463,5.42577590282059,106.51,14.730851,-17.42687,313,175,6300,2001,25.455,113.4,7.577,59.99
0,15,5,2,6,3,10,0,0,31.29,67.33,8325535,4024317,1916754,513686,66,155.9,60.9,0.0158,493,4.893350517569173,108.0,14.695796,-17.46843,68,40,300,2001,24.5443,124.5,6.785,61.04
1,25,8,2,6,3,10,0,0,36.61,78.77,8270203,4097573,2080269,473372,79,203.6,81.7,0.02,538,4.99766358280159,129.01,14.730851,-17.42687,232,46,6300,2001,27.4191,165.8,5.792,74.8
0,25,8,2,6,3,10,0,0,30.05,68.4,7855629,4046246,1945811,471596,65,152.5,61.7,0.0156,475,4.999046675831958,110.2,14.730851,-17.42687,232,221,1650,2001,23.4691,121.2,6.799,65.4
2,25,8,2,6,3,10,0,0,22.34,55.42,8394675,4153843,2062408,472925,49,86.6,33.6,0.0127,374,4.650817363584689,80.56,14.730851,-17.42687,232,122,1650,2001,17.9294,69.3,9.212,46.39
1,24,8,2,6,3,10,0,0,36.8,77.93,8206709,3888708,1955760,477515,71,211.4,87.5,0.0189,567,5.169632914534424,127.06,14.730851,-17.42687,0,72,1650,2001,29.9895,170.3,5.919,75.72
0,24,8,2,6,3,10,0,0,31.24,65.43,8463183,4197672,1985391,472396,67,154.7,57.2,0.016,482,4.983238482832498,105.38,14.730851,-17.42687,0,367,300,2001,24.9797,117.2,7.496,60.18
2,24,8,2,6,3,10,0,0,24.41,54.11,8201937,3814001,2056620,486505,48,93.6,34.4,0.013,349,5.348279803324186,84.57,14.730851,-17.42687,0,285,300,2001,18.7185,66.9,8.559,48.8
1,23,7,2,6,3,10,0,0,36.93,79.96,8283211,3838410,1905035,478730,76,208.2,85.1,0.0198,592,5.113364552955895,123.37,14.716365,-17.427395,352,230,6300,2001,29.0797,155.3,5.973,70.84
2,23,7,2,6,3,10,0,0,23.77,51.79,8398494,3835053,2060431,504096,49,86.5,37.0,0.0125,376,5.283987766099119,81.94,14.716365,-17.427395,352,129,300,2001,19.0707,69.5,9.017,49.1
2,15,5,2,6,3,10,0,0,23.59,51.41,7715901,3900117,2059666,498956,52,90.6,35.0,0.0123,388,5.218093517015776,82.28999999999999,14.695796,-17.46843,68,127,300,2001,18.288,72.7,8.662,49.61
2,22,7,2,6,3,10,0,0,24.8,51.57,7914668,3973462,2018370,529000,50,90.6,33.6,0.0126,351,5.434241995535703,79.77000000000001,14.716365,-17.427395,208,360,6300,2001,18.9158,69.8,8.804,47.06
0,14,4,2,6,3,10,0,0,30.05,68.42,7877198,4124715,1961317,527123,65,157.9,58.6,0.0161,468,5.472655847841887,108.75999999999999,14.741199,-17.462393,281,232,300,2001,25.3756,111.4,7.247,66.13
0,6,2,2,6,3,10,0,0,29.2,62.9,7562303,3848932,2009904,508734,68,157.2,57.3,0.0155,462,4.783876250804085,106.43,14.679119,-17.472514,117,475,300,2001,23.5216,114.9,7.544,59.57
2,6,2,2,6,3,10,0,0,22.28,52.5,7944160,3838416,1924270,482137,46,87.2,35.3,0.0122,385,4.760440075160309,81.98,14.679119,-17.472514,117,293,300,2001,18.176,69.0,9.092,49.13
1,5,1,2,6,3,10,0,0,36.48,77.71,7858978,4143896,2013124,519555,78,211.5,88.2,0.0191,577,5.206889258048251,131.26,14.734633,-17.444613,251,325,300,2001,28.1018,161.3,5.979,77.0
0,5,1,2,6,3,10,0,0,31.32,70.38,7982026,4148644,2108127,471323,61,156.7,57.7,0.016,492,4.568884751289373,111.12,14.734633,-17.444613,251,100,6300,2001,23.6612,114.7,7.135,66.28
2,5,1,2,6,3,10,0,0,22.28,50.54,8421985,4122464,2020789,519706,49,89.7,36.5,0.012,390,5.2913408066104495,82.41,14.734633,-17.444613,251,109,1650,2001,18.5702,71.6,8.436,48.72
1,4,1,2,6,3,10,0,0,34.48,72.45,7896072,3838077,2056247,482529,76,211.4,84.4,0.0186,590,4.927734912772208,124.28999999999999,14.734633,-17.444613,175,473,1650,2001,29.8414,170.3,6.094,72.66
0,4,1,2,6,3,10,0,0,32.52,69.58,7953669,3930269,1976169,476908,63,149.0,60.0,0.0164,459,5.081999926821692,106.79,14.734633,-17.444613,175,428,300,2001,23.6037,120.0,7.078,64.18
2,4,1,2,6,3,10,0,0,22.12,52.15,7823142,3787303,2063966,512126,50,87.2,35.1,0.0122,389,4.914112167765958,83.93,14.734633,-17.444613,175,439,6300,2001,18.8874,71.0,9.026,50.54
1,3,1,2,6,3,10,0,0,36.29,76.48,7744391,4066131,2076816,472494,77,202.8,84.7,0.0199,591,4.52371175387664,124.64,14.734633,-17.444613,110,486,6300,2001,27.8814,159.3,5.721,74.86
0,3,1,2,6,3,10,0,0,31.62,64.02,8357945,3999980,2055259,507150,60,147.1,61.2,0.0168,466,4.841376127398964,109.94,14.734633,-17.444613,110,317,1650,2001,24.2351,117.0,6.895,64.5
2,3,1,2,6,3,10,0,0,22.94,53.43,7612779,3844910,2116960,496646,51,93.6,36.6,0.0121,361,5.233232034052497,78.72,14.734633,-17.444613,110,116,300,2001,19.5183,69.6,8.926,45.82
1,2,0,2,6,3,10,0,0,34.38,71.91,7905946,4109890,2067157,477093,77,205.4,78.7,0.0191,594,5.248418022020471,130.3,14.74571,-17.452823,350,191,1650,2001,29.2442,158.2,5.727,75.43
0,2,0,2,6,3,10,0,0,31.76,62.54,8169306,4086223,2107021,487749,62,145.9,61.4,0.0163,456,5.159073538260393,111.48,14.74571,-17.452823,350,451,300,2001,24.558,120.1,7.038,66.01
2,2,0,2,6,3,10,0,0,23.6,50.35,7687661,3902047,2039317,527918,51,89.1,35.3,0.0117,352,4.743006178226288,82.24000000000001,14.74571,-17.452823,350,298,6300,2001,18.7659,69.4,8.558,47.74
1,1,0,2,6,3,10,0,0,36.93,72.46,7743999,4060158,2059298,483122,72,211.7,79.0,0.0195,559,4.793076156954571,125.6,14.74571,-17.452823,208,434,300,2001,28.2922,169.9,5.969,71.67
0,1,0,2,6,3,10,0,0,32.12,64.55,8472284,3901152,1930476,515921,67,143.8,63.9,0.0165,504,5.4038877433564325,105.62,14.74571,-17.452823,208,483,1650,2001,25.0977,112.5,7.459,59.51
2,1,0,2,6,3,10,0,0,24.81,51.88,8282065,4076523,2018673,521966,49,89.6,35.0,0.0121,373,5.150562411133568,83.55000000000001,14.74571,-17.452823,208,387,300,2001,18.3316,68.1,8.37,50.99
1,0,0,2,6,3,10,0,0,36.71,74.02,7769435,4185321,2094965,487837,75,202.5,86.9,0.0194,592,4.926567286739148,124.86000000000001,14.74571,-17.452823,17,461,1650,2001,27.5555,166.4,5.684,71.37
0,0,0,2,6,3,10,0,0,31.61,65.68,7569242,3996416,1986105,490064,64,144.9,62.6,0.0167,464,4.998897511038335,102.99,14.74571,-17.452823,17,113,1650,2001,23.593,118.8,7.076,60.8
1,6,2,2,6,3,10,0,0,34.27,76.4,7524019,4081808,2034036,494647,75,197.1,80.4,0.0181,601,4.76334815709193,126.1,14.679119,-17.472514,117,296,6300,2001,27.6222,159.8,6.344,74.59
2,7,2,2,6,3,10,0,0,23.39,55.03,8405536,3794912,1947344,490996,52,85.6,36.7,0.0119,366,4.924530318223845,83.13,14.679119,-17.472514,150,399,300,2001,18.915,72.0,8.474,48.44
2,0,0,2,6,3,10,0,0,24.8,55.81,8042430,3892114,2050265,486289,48,88.8,35.0,0.0128,384,5.110077724890831,81.89,14.74571,-17.452823,17,457,6300,2001,18.7421,65.2,8.608,47.57
